cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
-0.7826177245934358,-0.7826177245934358,-3.6452736985028835,-0.7910337562682118,0.4007936507936508,252,0.49206349206349204,0.4919786096256685,0.736,0.5897435897435898,rolling,2011-01
-0.721874502384129,-0.721874502384129,-2.997005990128245,-0.7326422293900232,0.40476190476190477,252,0.4801587301587302,0.48598130841121495,0.832,0.6135693215339233,expanding,2011-01
-0.6919673392534247,-0.6948555036162082,-3.1893765411040502,-0.739301602159272,0.42,250,0.508,0.48372093023255813,0.896551724137931,0.6283987915407855,rolling,2012-01
-0.8791529123708948,-0.8811787606170174,-6.178435180196484,-0.8809383636828462,0.328,250,0.48,0.45625,0.6293103448275862,0.5289855072463768,expanding,2012-01
-0.7152750724093282,-0.7152750724093282,-3.126967767876808,-0.7025452139908204,0.36904761904761907,252,0.44841269841269843,0.45,0.13333333333333333,0.2057142857142857,rolling,2013-01
-0.8317672603721584,-0.8317672603721584,-4.615740973912204,-0.824245688675075,0.376984126984127,252,0.47619047619047616,0.5348837209302325,0.17037037037037037,0.25842696629213485,expanding,2013-01
0.3835860893323544,0.3835860893323544,1.4984223015965306,-0.1072165148827528,0.5476190476190477,252,0.4642857142857143,0.5092592592592593,0.40145985401459855,0.4489795918367347,rolling,2014-01
-0.6715264459798089,-0.6715264459798089,-4.794529089635111,-0.6766528055076994,0.3492063492063492,252,0.5079365079365079,0.5730337078651685,0.3722627737226277,0.45132743362831856,expanding,2014-01
-0.8421036000489864,-0.8421036000489864,-5.521499311354266,-0.8479764933880783,0.3253968253968254,252,0.48412698412698413,0.4607329842931937,0.7652173913043478,0.5751633986928104,rolling,2015-01
-0.8405909241173882,-0.8405909241173882,-5.493154133572394,-0.844080726480397,0.3055555555555556,252,0.5277777777777778,0.4863013698630137,0.6173913043478261,0.5440613026819924,expanding,2015-01
-0.5657076470861274,-0.5657076470861274,-2.5220697819879514,-0.6096853204009292,0.42063492063492064,252,0.4603174603174603,0.5205479452054794,0.2733812949640288,0.3584905660377358,rolling,2016-01
-0.4332676816388217,-0.4332676816388217,-1.6549534198892077,-0.45612305223923216,0.4126984126984127,252,0.5,0.5585585585585585,0.4460431654676259,0.496,expanding,2016-01
0.49939397147971665,0.6006237996003578,2.4062876191816938,-0.12479464106345652,0.5023041474654378,217,0.47465437788018433,0.5112781954887218,0.5811965811965812,0.544,rolling,2017-01
-0.6626886068733493,-0.7169214387095357,-6.487065385478203,-0.6644907845636563,0.30414746543778803,217,0.5023041474654378,0.5714285714285714,0.3076923076923077,0.4,expanding,2017-01
