cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
0.7904039990708223,0.7904039990708223,2.374635601605868,-0.20572305320530515,0.5714285714285714,252,0.5555555555555556,0.5660377358490566,0.6766917293233082,0.6164383561643836,rolling,2011-01
0.7904039990708223,0.7904039990708223,2.374635601605868,-0.20572305320530515,0.5714285714285714,252,0.5555555555555556,0.5660377358490566,0.6766917293233082,0.6164383561643836,expanding,2011-01
-0.46739573266113166,-0.4700732057878483,-2.0214826641919044,-0.4815847568028206,0.456,250,0.48,0.5,0.07692307692307693,0.13333333333333333,rolling,2012-01
-0.6940658423484439,-0.6969509041910324,-4.022574466015929,-0.7288323218605273,0.436,250,0.516,0.5882352941176471,0.23076923076923078,0.3314917127071823,expanding,2012-01
-0.0833066156426221,-0.0833066156426221,-0.16171690714562806,-0.28457038133502527,0.4801587301587302,252,0.5079365079365079,0.5,1.0,0.6666666666666666,rolling,2013-01
0.44247342703720816,0.44247342703720816,1.4400768079987045,-0.2700647155865857,0.5992063492063492,252,0.5158730158730159,0.5051546391752577,0.7903225806451613,0.6163522012578616,expanding,2013-01
-0.047097049249768985,-0.047097049249768985,-0.11445932428634775,-0.24609805642541246,0.5198412698412699,252,0.5317460317460317,0.6,0.39705882352941174,0.4778761061946903,rolling,2014-01
0.2197895549710529,0.2197895549710529,1.0246824450515173,-0.18951367517002868,0.5674603174603174,252,0.5079365079365079,0.573170731707317,0.34558823529411764,0.43119266055045874,expanding,2014-01
-0.41000935411578787,-0.41000935411578787,-1.8610244676695995,-0.47275712223202954,0.4523809523809524,252,0.5277777777777778,0.5192307692307693,0.43902439024390244,0.47577092511013214,rolling,2015-01
-0.3582696351146646,-0.3582696351146646,-1.5400052181363724,-0.40108449098075777,0.48412698412698413,252,0.5277777777777778,0.625,0.08130081300813008,0.14388489208633093,expanding,2015-01
-0.06578829510479378,-0.06578829510479378,-0.17521381925409268,-0.20316358570352763,0.4880952380952381,252,0.5,0.5177664974619289,0.7669172932330827,0.6181818181818182,rolling,2016-01
0.5724799814963564,0.5724799814963564,2.0753282321078848,-0.17624771023067046,0.5476190476190477,252,0.4523809523809524,0.4774774774774775,0.39849624060150374,0.4344262295081967,expanding,2016-01
-0.4920135285510381,-0.5445833081615492,-4.435634709341748,-0.49649808425967906,0.3824884792626728,217,0.4423963133640553,0.515625,0.2682926829268293,0.35294117647058826,rolling,2017-01
-0.3871109123836578,-0.43364512235893227,-3.1213646840445968,-0.41823139945091076,0.43317972350230416,217,0.4470046082949309,0.5714285714285714,0.0975609756097561,0.16666666666666666,expanding,2017-01
