cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
-0.7234366062793594,-0.7234366062793594,-1.9380472834660731,-0.7258712203704458,0.4642857142857143,252,0.5674603174603174,0.494949494949495,0.4537037037037037,0.47342995169082125,rolling,2011-01
-0.624155264059707,-0.624155264059707,-1.4005902709155091,-0.6859060847567234,0.4880952380952381,252,0.5595238095238095,0.488,0.5648148148148148,0.5236051502145923,expanding,2011-01
0.29393678820651203,0.29660700939810436,0.8568445393414187,-0.3526637858935085,0.516,250,0.476,0.5114503816793893,0.5,0.5056603773584906,rolling,2012-01
-0.5339733096781252,-0.5368111710326982,-1.7654566497494213,-0.5133773320606433,0.464,250,0.488,0.6666666666666666,0.08955223880597014,0.15789473684210525,expanding,2012-01
-0.2968394440377172,-0.2968394440377172,-1.38052189547058,-0.3325077556934349,0.4523809523809524,252,0.47619047619047616,0.0,0.0,0.0,rolling,2013-01
-0.06284078042298524,-0.06284078042298524,-0.1574101696801522,-0.22531728551798405,0.49603174603174605,252,0.46825396825396826,0.48717948717948717,0.2878787878787879,0.3619047619047619,expanding,2013-01
0.3364101680205762,0.3364101680205762,1.4550956251139762,-0.13586994202431452,0.5,252,0.4642857142857143,0.47019867549668876,0.5634920634920635,0.5126353790613718,rolling,2014-01
-0.406376232731666,-0.406376232731666,-2.3282665564160636,-0.4075948515953798,0.44047619047619047,252,0.5277777777777778,0.5945945945945946,0.1746031746031746,0.26993865030674846,expanding,2014-01
-0.4105405269452843,-0.4105405269452843,-1.9507110918715667,-0.45632904622297943,0.4722222222222222,252,0.5238095238095238,0.4946236559139785,0.3865546218487395,0.4339622641509434,rolling,2015-01
0.4496798111764617,0.4496798111764617,1.5866431531306926,-0.1928455455118126,0.5277777777777778,252,0.47619047619047616,0.45323741007194246,0.5294117647058824,0.4883720930232558,expanding,2015-01
-0.692035440699502,-0.692035440699502,-3.5854535630973223,-0.7344194057767989,0.38095238095238093,252,0.42857142857142855,0.4714285714285714,0.2357142857142857,0.3142857142857143,rolling,2016-01
-0.5207157829898453,-0.5207157829898453,-2.1411276644639208,-0.6027030788243255,0.4603174603174603,252,0.5158730158730159,0.5865384615384616,0.4357142857142857,0.5,expanding,2016-01
0.21241246738981223,0.2506690211873175,1.136274652917807,-0.12539544447959539,0.4700460829493088,217,0.4700460829493088,0.4700460829493088,1.0,0.6394984326018809,rolling,2017-01
-0.10433601285615812,-0.12011364630951615,-0.4756598293176629,-0.20896833630288533,0.4792626728110599,217,0.4976958525345622,0.4748201438848921,0.6470588235294118,0.5477178423236515,expanding,2017-01
