cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
0.15319272935535877,0.15319272935535877,0.6206436064409,-0.18834802819868132,0.503968253968254,252,0.5396825396825397,0.68,0.2537313432835821,0.3695652173913043,rolling,2011-01
0.15319272935535877,0.15319272935535877,0.6206436064409,-0.18834802819868132,0.503968253968254,252,0.5396825396825397,0.68,0.2537313432835821,0.3695652173913043,expanding,2011-01
-0.40339389181879903,-0.4058539735060872,-2.731356249203043,-0.41248852033212485,0.412,250,0.504,0.5,0.29838709677419356,0.37373737373737376,rolling,2012-01
-0.45029874560002814,-0.4529239005322282,-3.1963109075793104,-0.43612826574851304,0.408,250,0.532,0.5466666666666666,0.33064516129032256,0.4120603015075377,expanding,2012-01
-0.1493340885923219,-0.1493340885923219,-0.8694554198016233,-0.2581106262135673,0.46825396825396826,252,0.4642857142857143,0.48,0.08955223880597014,0.1509433962264151,rolling,2013-01
-0.3132635097937235,-0.3132635097937235,-2.14903288233882,-0.31567862615653175,0.44047619047619047,252,0.4722222222222222,1.0,0.007462686567164179,0.014814814814814815,expanding,2013-01
-0.3267499008349519,-0.3267499008349519,-2.5759028166895845,-0.367518148129679,0.4166666666666667,252,0.5277777777777778,0.5476190476190477,0.18699186991869918,0.2787878787878788,rolling,2014-01
-0.3312048355195477,-0.3312048355195477,-2.621553883363406,-0.3322978959093838,0.4523809523809524,252,0.5079365079365079,0.4953271028037383,0.43089430894308944,0.4608695652173913,expanding,2014-01
-0.309146298516629,-0.309146298516629,-1.559757952187297,-0.31765580582362524,0.44841269841269843,252,0.49206349206349204,0.578125,0.26811594202898553,0.36633663366336633,rolling,2015-01
-0.45177610804117674,-0.45177610804117674,-2.628667625522216,-0.449440763932373,0.4603174603174603,252,0.5436507936507936,0.6116504854368932,0.45652173913043476,0.5228215767634855,expanding,2015-01
-0.4091717257777059,-0.4091717257777059,-3.0395094415976347,-0.4048062083308714,0.40476190476190477,252,0.5317460317460317,0.5303030303030303,0.5555555555555556,0.5426356589147286,rolling,2016-01
-0.15999280098503488,-0.15999280098503488,-0.9334714533615084,-0.22693088231750694,0.4722222222222222,252,0.5158730158730159,0.8333333333333334,0.03968253968253968,0.07575757575757576,expanding,2016-01
-0.3978707837895935,-0.44517530761834667,-3.232381486027686,-0.4193876711554607,0.3870967741935484,217,0.47465437788018433,0.4189189189189189,0.6888888888888889,0.5210084033613446,rolling,2017-01
-0.22456605033895727,-0.2557318092194887,-1.5498235491711616,-0.2522759247402284,0.4377880184331797,217,0.5391705069124424,0.45614035087719296,0.5777777777777777,0.5098039215686274,expanding,2017-01
