cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
0.5804083097489521,0.5804083097489521,1.8251549988051938,-0.16964172097153873,0.5277777777777778,252,0.4880952380952381,0.49074074074074076,0.41732283464566927,0.451063829787234,rolling,2011-01
0.19085280665953896,0.19085280665953896,0.7771507617911022,-0.21912934672861667,0.503968253968254,252,0.4880952380952381,0.4838709677419355,0.23622047244094488,0.31746031746031744,expanding,2011-01
-0.21560967430097822,-0.21713209917337073,-1.0498512789211267,-0.26503175260132417,0.464,250,0.484,0.2857142857142857,0.032520325203252036,0.058394160583941604,rolling,2012-01
-0.13764787402684664,-0.13866892587060675,-0.5979258738512048,-0.1978611377049864,0.472,250,0.508,0.5,0.04878048780487805,0.08888888888888889,expanding,2012-01
-0.05693401732856507,-0.05693401732856507,-0.1754895539972344,-0.1865232931729286,0.48412698412698413,252,0.4722222222222222,0.5394736842105263,0.2949640287769784,0.3813953488372093,rolling,2013-01
-0.2713361111451277,-0.2713361111451277,-1.4121336474243162,-0.316658001067705,0.4642857142857143,252,0.503968253968254,0.5522388059701493,0.5323741007194245,0.5421245421245421,expanding,2013-01
-0.30893665046447427,-0.30893665046447427,-1.551877816368426,-0.36324175852801666,0.4722222222222222,252,0.5,0.6129032258064516,0.14285714285714285,0.23170731707317074,rolling,2014-01
-0.3687136010562907,-0.3687136010562907,-1.9652032152405594,-0.43970039019080914,0.44841269841269843,252,0.5119047619047619,0.625,0.18796992481203006,0.28901734104046245,expanding,2014-01
-0.29864643874604935,-0.29864643874604935,-1.3204362732170605,-0.32424919878875935,0.49603174603174605,252,0.5515873015873016,0.5595238095238095,0.3821138211382114,0.45410628019323673,rolling,2015-01
0.41597537748275104,0.41597537748275104,1.5420538289937524,-0.19109732918415756,0.5476190476190477,252,0.5,0.4918032786885246,0.7317073170731707,0.5882352941176471,expanding,2015-01
-0.06678756507553585,-0.06678756507553585,-0.1971347872589903,-0.23332107260468754,0.4722222222222222,252,0.47619047619047616,0.5797101449275363,0.27972027972027974,0.37735849056603776,rolling,2016-01
-0.3163736296056182,-0.3163736296056182,-1.5899539858322276,-0.3901199544124975,0.42857142857142855,252,0.44841269841269843,0.5769230769230769,0.1048951048951049,0.17751479289940827,expanding,2016-01
-0.3428188188616771,-0.38584287784008864,-2.8974198168524623,-0.37172927932290917,0.35944700460829493,217,0.41935483870967744,0.4752475247524752,0.39669421487603307,0.43243243243243246,rolling,2017-01
-0.37468193432525787,-0.4202856692721474,-3.2643771911274317,-0.39669074972330665,0.4055299539170507,217,0.48847926267281105,0.7777777777777778,0.11570247933884298,0.2014388489208633,expanding,2017-01
