cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
0.34222927958329263,0.34222927958329263,1.3787572534324612,-0.18408375644700115,0.5396825396825397,252,0.5396825396825397,0.5228758169934641,0.6504065040650406,0.5797101449275363,rolling,2011-01
-0.491813186264766,-0.491813186264766,-2.816059988176268,-0.5448908739445848,0.4166666666666667,252,0.46825396825396826,0.4692737430167598,0.6829268292682927,0.5562913907284768,expanding,2011-01
-0.09441012166714613,-0.09512828646946891,-0.3774566851247856,-0.19767013509587694,0.544,250,0.552,0.0,0.0,0.0,rolling,2012-01
-0.08526269713504486,-0.0859146237869649,-0.32874952583538,-0.259075316828818,0.524,250,0.5,0.4057971014492754,0.25,0.30939226519337015,expanding,2012-01
-0.26926807796687,-0.26926807796687,-1.1327393600084021,-0.3354212724089407,0.4642857142857143,252,0.4801587301587302,0.5441176470588235,0.27007299270072993,0.36097560975609755,rolling,2013-01
-0.5413075419823643,-0.5413075419823643,-3.041537419223795,-0.5662254772898369,0.43253968253968256,252,0.47619047619047616,0.6,0.10948905109489052,0.18518518518518517,expanding,2013-01
-0.061588349352924454,-0.061588349352924454,-0.23841862131822833,-0.1839839900572369,0.47619047619047616,252,0.49603174603174605,0.5058823529411764,0.6666666666666666,0.5752508361204013,rolling,2014-01
-0.24401951554232526,-0.24401951554232526,-1.3781934151334196,-0.32918817508332093,0.4801587301587302,252,0.4880952380952381,0.0,0.0,0.0,expanding,2014-01
-0.667818234232207,-0.667818234232207,-3.8813922308176663,-0.6748431959879896,0.4126984126984127,252,0.5277777777777778,0.5833333333333334,0.168,0.2608695652173913,rolling,2015-01
-0.0058432072849281536,-0.0058432072849281536,0.12134814258664804,-0.2831009451526961,0.5119047619047619,252,0.5238095238095238,0.631578947368421,0.096,0.16666666666666666,expanding,2015-01
-0.22720909168849956,-0.22720909168849956,-1.0277145468530007,-0.2888655035849896,0.43253968253968256,252,0.503968253968254,0.5357142857142857,0.3435114503816794,0.4186046511627907,rolling,2016-01
-0.011889651393761858,-0.011889651393761858,0.060948986261155545,-0.13620908305611237,0.503968253968254,252,0.5158730158730159,0.5182186234817814,0.9770992366412213,0.6772486772486772,expanding,2016-01
-0.49999639924970796,-0.5528837941927158,-5.845057754699978,-0.508872350605644,0.34101382488479265,217,0.45622119815668205,0.5,0.3728813559322034,0.42718446601941745,rolling,2017-01
-0.2865359888572714,-0.3243490290800578,-2.6713629766056486,-0.2886066292126065,0.42857142857142855,217,0.45622119815668205,0.0,0.0,0.0,expanding,2017-01
