cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
-0.3080524613871576,-0.3090668816786032,-0.5531746262248368,-0.33408909445073354,0.450199203187251,251,0.5577689243027888,0.6153846153846154,0.13675213675213677,0.22377622377622378,rolling,2011-01
-0.3080524613871576,-0.3090668816786032,-0.5531746262248368,-0.33408909445073354,0.450199203187251,251,0.5577689243027888,0.6153846153846154,0.13675213675213677,0.22377622377622378,expanding,2011-01
-0.43698300986245897,-0.4395644542148025,-1.5606039607572852,-0.4521435593898329,0.448,250,0.564,0.0,0.0,0.0,rolling,2012-01
-0.6392418615718843,-0.6421723746641873,-2.9370244886831496,-0.6489561183720328,0.424,250,0.564,0.5,0.03669724770642202,0.06837606837606838,expanding,2012-01
-0.21996696807360339,-0.21996696807360339,-0.8953891528032268,-0.3038299894208741,0.44047619047619047,252,0.503968253968254,0.0,0.0,0.0,rolling,2013-01
-0.21996696807360339,-0.21996696807360339,-0.8953891528032268,-0.3038299894208741,0.44047619047619047,252,0.503968253968254,0.0,0.0,0.0,expanding,2013-01
-0.48409868282331414,-0.48409868282331414,-3.2020471979120955,-0.514569917192065,0.373015873015873,252,0.5357142857142857,0.488,0.5350877192982456,0.5104602510460251,rolling,2014-01
-0.4582590397190375,-0.4582590397190375,-2.949029597217041,-0.45981193219697,0.376984126984127,252,0.5,0.4142857142857143,0.2543859649122807,0.31521739130434784,expanding,2014-01
-0.36735166641171957,-0.36735166641171957,-2.4540296946373754,-0.3892933409643674,0.38492063492063494,252,0.5674603174603174,0.6923076923076923,0.21774193548387097,0.3312883435582822,rolling,2015-01
-0.30689891344061515,-0.30689891344061515,-1.9378818754705407,-0.34051414808695096,0.40476190476190477,252,0.5317460317460317,0.515625,0.7983870967741935,0.6265822784810127,expanding,2015-01
-0.39298248267512126,-0.39298248267512126,-2.461446300013733,-0.4075737372020328,0.39285714285714285,252,0.5436507936507936,0.5321637426900585,0.7222222222222222,0.6127946127946128,rolling,2016-01
-0.30317310293764754,-0.30317310293764754,-1.7437249378232433,-0.3631755209440944,0.39285714285714285,252,0.503968253968254,0.5238095238095238,0.0873015873015873,0.14965986394557823,expanding,2016-01
0.06436477801032048,0.0751273972011468,0.4458017198930298,-0.1287275147436726,0.4792626728110599,217,0.5023041474654378,0.5025125628140703,0.9174311926605505,0.6493506493506493,rolling,2017-01
-0.644917415028312,-0.6995294912413861,-5.913991223319147,-0.6470395479121798,0.3317972350230415,217,0.4838709677419355,0.4845360824742268,0.43119266055045874,0.4563106796116505,expanding,2017-01
