cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,accuracy,precision,recall,f1_score,strategy,date
-0.3153465483899587,-0.3153465483899587,-1.255228157489564,-0.39264424645211843,0.5,252,0.5436507936507936,0.5714285714285714,0.3779527559055118,0.4549763033175355,rolling,2011-01
-0.14247941550435206,-0.14247941550435206,-0.42653405536339123,-0.2588613440064401,0.49206349206349204,252,0.4642857142857143,0.4523809523809524,0.2992125984251969,0.36018957345971564,expanding,2011-01
-0.24838136801302302,-0.25009626330401236,-1.2541523948580016,-0.31282932074192443,0.468,250,0.496,0.45161290322580644,0.11382113821138211,0.18181818181818182,rolling,2012-01
0.6637030830249022,0.6704921070849148,2.556867515365755,-0.09087564135158373,0.576,250,0.5,0.4722222222222222,0.13821138211382114,0.2138364779874214,expanding,2012-01
0.612809940407729,0.612809940407729,2.4143608634016562,-0.13740774280146698,0.5436507936507936,252,0.4603174603174603,0.5176470588235295,0.31654676258992803,0.39285714285714285,rolling,2013-01
-0.5257197049564499,-0.5257197049564499,-3.5429050891641007,-0.5320139170170779,0.376984126984127,252,0.4801587301587302,0.5370370370370371,0.4172661870503597,0.46963562753036436,expanding,2013-01
-0.5381918373414778,-0.5381918373414778,-3.430491523352479,-0.5621390977399595,0.376984126984127,252,0.4523809523809524,0.391304347826087,0.06766917293233082,0.11538461538461539,rolling,2014-01
1.0712683550407895,1.0712683550407895,3.4556153096545708,-0.077214339903299,0.6111111111111112,252,0.5119047619047619,0.5337837837837838,0.5939849624060151,0.5622775800711743,expanding,2014-01
-0.2293495710051564,-0.2293495710051564,-0.9351202021229417,-0.27987692613769893,0.4880952380952381,252,0.5357142857142857,0.5375,0.34959349593495936,0.4236453201970443,rolling,2015-01
-0.41887902933881327,-0.41887902933881327,-2.0971837460823894,-0.46736748913713605,0.4523809523809524,252,0.5317460317460317,0.5862068965517241,0.13821138211382114,0.2236842105263158,expanding,2015-01
-0.012863049846115637,-0.012863049846115637,0.05298394356538446,-0.23156079809566335,0.4642857142857143,252,0.47619047619047616,0.6,0.23076923076923078,0.3333333333333333,rolling,2016-01
-0.5443821049344668,-0.5443821049344668,-3.4695264109876156,-0.5392295671714414,0.4087301587301587,252,0.5317460317460317,0.6068376068376068,0.4965034965034965,0.5461538461538461,expanding,2016-01
0.7502323574566174,0.9155994067276743,4.129252031087742,-0.14779055326874246,0.6359447004608295,217,0.5069124423963134,0.5714285714285714,0.4628099173553719,0.5114155251141552,rolling,2017-01
-0.4474599144013983,-0.49787763774161464,-4.202322815080795,-0.4646939941130964,0.33640552995391704,217,0.41013824884792627,0.3333333333333333,0.05785123966942149,0.09859154929577464,expanding,2017-01
