cumulative_return,annualized_return,sharpe_ratio,max_drawdown,win_rate,total_trades,strategy,date
-0.48368672227112264,-0.48368672227112264,-2.6231161497858455,-0.48309655023708653,0.42857142857142855,252,rolling,2011-01
-0.48368672227112264,-0.48368672227112264,-2.6231161497858455,-0.48309655023708653,0.42857142857142855,252,expanding,2011-01
-0.4257158496752541,-0.4282583311497786,-4.45190835648122,-0.4456953134871892,0.408,250,rolling,2012-01
-0.4999688281306376,-0.5027336681654644,-5.7096597487715535,-0.4966560239759607,0.368,250,expanding,2012-01
0.5102079732191545,0.5102079732191545,2.638897283612937,-0.08348864630481884,0.5436507936507936,252,rolling,2013-01
-0.704031938883827,-0.704031938883827,-8.313599748736015,-0.6952140555068148,0.2698412698412698,252,expanding,2013-01
-0.04676016738227229,-0.04676016738227229,-0.2179890242229528,-0.14039270591301112,0.4880952380952381,252,rolling,2014-01
-0.4275497759115573,-0.4275497759115573,-3.474802007109441,-0.4411860374399068,0.376984126984127,252,expanding,2014-01
-0.12507801131852947,-0.12507801131852947,-0.5688790577386071,-0.14338220838159743,0.5119047619047619,252,rolling,2015-01
-0.3897095842407511,-0.3897095842407511,-2.3978189162394004,-0.40803423011396767,0.38095238095238093,252,expanding,2015-01
-0.239365970156184,-0.239365970156184,-1.376421155952372,-0.2710166862330353,0.44047619047619047,252,rolling,2016-01
-0.510769757548972,-0.510769757548972,-3.843569718416748,-0.520284567660383,0.376984126984127,252,expanding,2016-01
0.12640000000000096,0.14823337124696634,1.282301296187716,-0.07427654643769653,0.4976958525345622,217,rolling,2017-01
-0.3703195473232971,-0.41558649177110607,-4.910514984744291,-0.36836834126573187,0.33640552995391704,217,expanding,2017-01
